# Time	DuoMAG_DM-XT	DuoMAG_DM-XT_fit
-1.430000000000005621e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.420000000000005717e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.410000000000005812e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.400000000000005908e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.390000000000006004e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.380000000000006100e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.370000000000006195e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.360000000000006291e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.350000000000006387e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.340000000000006483e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.330000000000006578e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.320000000000006674e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.310000000000006770e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.300000000000006866e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.290000000000006961e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.280000000000007057e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.270000000000007153e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.260000000000007249e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.250000000000007344e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.240000000000007440e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.230000000000007536e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.220000000000007632e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.210000000000007727e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.200000000000007823e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.190000000000007919e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.180000000000008015e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.170000000000008110e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.160000000000008206e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.150000000000008302e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.140000000000008398e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.130000000000008493e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.120000000000008589e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.110000000000008685e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.100000000000008781e-05	0.000000000000000000e+00	0.000000000000000000e+00
-1.090000000000008876e-05	7.580434745009512459e-04	0.000000000000000000e+00
-1.080000000000008972e-05	1.516086949002493165e-03	0.000000000000000000e+00
-1.070000000000009068e-05	2.274130423504034867e-03	0.000000000000000000e+00
-1.060000000000009164e-05	3.032173898005577004e-03	0.000000000000000000e+00
-1.050000000000009259e-05	3.790217372507119140e-03	0.000000000000000000e+00
-1.040000000000009355e-05	3.032173898006994706e-03	0.000000000000000000e+00
-1.030000000000009451e-05	2.274130423505432187e-03	0.000000000000000000e+00
-1.020000000000009546e-05	1.516086949003869668e-03	0.000000000000000000e+00
-1.010000000000009642e-05	7.580434745023075828e-04	0.000000000000000000e+00
-1.000000000000009738e-05	7.450637329320386470e-16	0.000000000000000000e+00
-9.900000000000098337e-06	7.580434745008176722e-04	0.000000000000000000e+00
-9.800000000000099295e-06	1.516086949002380191e-03	0.000000000000000000e+00
-9.700000000000100252e-06	2.274130423503942493e-03	0.000000000000000000e+00
-9.600000000000101210e-06	3.032173898005505012e-03	0.000000000000000000e+00
-9.500000000000102167e-06	3.790217372507067532e-03	0.000000000000000000e+00
-9.400000000000103124e-06	3.032173898007046314e-03	0.000000000000000000e+00
-9.300000000000104082e-06	2.274130423505483795e-03	0.000000000000000000e+00
-9.200000000000105039e-06	1.516086949003921276e-03	0.000000000000000000e+00
-9.100000000000105997e-06	7.580434745023587571e-04	0.000000000000000000e+00
-9.000000000000106954e-06	7.962380754733544563e-16	0.000000000000000000e+00
-8.900000000000107912e-06	0.000000000000000000e+00	0.000000000000000000e+00
-8.800000000000108869e-06	0.000000000000000000e+00	0.000000000000000000e+00
-8.700000000000109826e-06	0.000000000000000000e+00	0.000000000000000000e+00
-8.600000000000110784e-06	0.000000000000000000e+00	0.000000000000000000e+00
-8.500000000000111741e-06	0.000000000000000000e+00	0.000000000000000000e+00
-8.400000000000112699e-06	0.000000000000000000e+00	0.000000000000000000e+00
-8.300000000000113656e-06	0.000000000000000000e+00	0.000000000000000000e+00
-8.200000000000114614e-06	0.000000000000000000e+00	0.000000000000000000e+00
-8.100000000000115571e-06	0.000000000000000000e+00	0.000000000000000000e+00
-8.000000000000116529e-06	0.000000000000000000e+00	0.000000000000000000e+00
-7.900000000000117486e-06	0.000000000000000000e+00	0.000000000000000000e+00
-7.800000000000118443e-06	0.000000000000000000e+00	0.000000000000000000e+00
-7.700000000000119401e-06	0.000000000000000000e+00	0.000000000000000000e+00
-7.600000000000120358e-06	0.000000000000000000e+00	0.000000000000000000e+00
-7.500000000000121316e-06	0.000000000000000000e+00	0.000000000000000000e+00
-7.400000000000122273e-06	0.000000000000000000e+00	0.000000000000000000e+00
-7.300000000000123231e-06	0.000000000000000000e+00	0.000000000000000000e+00
-7.200000000000124188e-06	0.000000000000000000e+00	0.000000000000000000e+00
-7.100000000000125145e-06	0.000000000000000000e+00	0.000000000000000000e+00
-7.000000000000126103e-06	0.000000000000000000e+00	0.000000000000000000e+00
-6.900000000000127060e-06	7.580434745006636070e-04	0.000000000000000000e+00
-6.800000000000128018e-06	1.516086949002226018e-03	0.000000000000000000e+00
-6.700000000000128975e-06	2.274130423503788537e-03	0.000000000000000000e+00
-6.600000000000129933e-06	3.032173898005351056e-03	0.000000000000000000e+00
-6.500000000000130890e-06	3.790217372506913575e-03	0.000000000000000000e+00
-6.400000000000131848e-06	3.032173898007200271e-03	0.000000000000000000e+00
-6.300000000000132805e-06	2.274130423505637752e-03	0.000000000000000000e+00
-6.200000000000133762e-06	1.516086949004075233e-03	0.000000000000000000e+00
-6.100000000000134720e-06	7.580434745025127138e-04	0.000000000000000000e+00
-6.000000000000135677e-06	9.501947839662960860e-16	0.000000000000000000e+00
-5.900000000000136635e-06	0.000000000000000000e+00	0.000000000000000000e+00
-5.800000000000137592e-06	0.000000000000000000e+00	0.000000000000000000e+00
-5.700000000000138550e-06	0.000000000000000000e+00	0.000000000000000000e+00
-5.600000000000139507e-06	0.000000000000000000e+00	0.000000000000000000e+00
-5.500000000000140464e-06	0.000000000000000000e+00	0.000000000000000000e+00
-5.400000000000141422e-06	0.000000000000000000e+00	0.000000000000000000e+00
-5.300000000000142379e-06	0.000000000000000000e+00	0.000000000000000000e+00
-5.200000000000143337e-06	0.000000000000000000e+00	0.000000000000000000e+00
-5.100000000000144294e-06	0.000000000000000000e+00	0.000000000000000000e+00
-5.000000000000145252e-06	0.000000000000000000e+00	0.000000000000000000e+00
-4.900000000000146209e-06	7.580434745004580423e-04	0.000000000000000000e+00
-4.800000000000147167e-06	1.516086949002020670e-03	0.000000000000000000e+00
-4.700000000000148124e-06	2.274130423503582972e-03	0.000000000000000000e+00
-4.600000000000149081e-06	3.032173898005145491e-03	0.000000000000000000e+00
-4.500000000000150039e-06	3.790217372506708010e-03	0.000000000000000000e+00
-4.400000000000150996e-06	3.032173898007405836e-03	0.000000000000000000e+00
-4.300000000000151954e-06	2.274130423505843317e-03	0.000000000000000000e+00
-4.200000000000152911e-06	1.516086949004280798e-03	0.000000000000000000e+00
-4.100000000000153869e-06	7.580434745027182786e-04	0.000000000000000000e+00
-4.000000000000154826e-06	1.155759515869547727e-15	0.000000000000000000e+00
-3.900000000000155783e-06	7.580434745004067595e-04	0.000000000000000000e+00
-3.800000000000156741e-06	1.516086949001969279e-03	0.000000000000000000e+00
-3.700000000000157698e-06	2.274130423503531798e-03	0.000000000000000000e+00
-3.600000000000158656e-06	3.032173898005094317e-03	0.000000000000000000e+00
-3.500000000000159613e-06	3.790217372506656836e-03	0.000000000000000000e+00
-3.400000000000160571e-06	3.032173898007457010e-03	0.000000000000000000e+00
-3.300000000000161528e-06	2.274130423505894491e-03	0.000000000000000000e+00
-3.200000000000162486e-06	1.516086949004331972e-03	0.000000000000000000e+00
-3.100000000000163443e-06	7.580434745027698866e-04	0.000000000000000000e+00
-3.000000000000164400e-06	1.207367539279857738e-15	0.000000000000000000e+00
-2.900000000000165358e-06	0.000000000000000000e+00	0.000000000000000000e+00
-2.800000000000166315e-06	0.000000000000000000e+00	0.000000000000000000e+00
-2.700000000000167273e-06	0.000000000000000000e+00	0.000000000000000000e+00
-2.600000000000168230e-06	0.000000000000000000e+00	0.000000000000000000e+00
-2.500000000000169188e-06	0.000000000000000000e+00	0.000000000000000000e+00
-2.400000000000170145e-06	0.000000000000000000e+00	0.000000000000000000e+00
-2.300000000000171102e-06	0.000000000000000000e+00	0.000000000000000000e+00
-2.200000000000172060e-06	0.000000000000000000e+00	0.000000000000000000e+00
-2.100000000000173017e-06	0.000000000000000000e+00	0.000000000000000000e+00
-2.000000000000173975e-06	0.000000000000000000e+00	0.000000000000000000e+00
-1.900000000000174932e-06	0.000000000000000000e+00	0.000000000000000000e+00
-1.800000000000175890e-06	0.000000000000000000e+00	0.000000000000000000e+00
-1.700000000000176847e-06	0.000000000000000000e+00	0.000000000000000000e+00
-1.600000000000177805e-06	0.000000000000000000e+00	0.000000000000000000e+00
-1.500000000000178762e-06	0.000000000000000000e+00	0.000000000000000000e+00
-1.400000000000179719e-06	0.000000000000000000e+00	0.000000000000000000e+00
-1.300000000000180677e-06	0.000000000000000000e+00	0.000000000000000000e+00
-1.200000000000181634e-06	0.000000000000000000e+00	0.000000000000000000e+00
-1.100000000000182592e-06	0.000000000000000000e+00	0.000000000000000000e+00
-1.000000000000183549e-06	0.000000000000000000e+00	0.000000000000000000e+00
-9.000000000001845066e-07	0.000000000000000000e+00	0.000000000000000000e+00
-8.000000000001854640e-07	0.000000000000000000e+00	0.000000000000000000e+00
-7.000000000001864215e-07	0.000000000000000000e+00	0.000000000000000000e+00
-6.000000000001873789e-07	0.000000000000000000e+00	0.000000000000000000e+00
-5.000000000001883363e-07	0.000000000000000000e+00	0.000000000000000000e+00
-4.000000000001892938e-07	1.289402794606461268e-02	0.000000000000000000e+00
-3.000000000001902512e-07	2.578805589215369190e-02	0.000000000000000000e+00
-2.000000000001912086e-07	3.868208383824276592e-02	0.000000000000000000e+00
-1.000000000001921661e-07	5.157611178433184340e-02	0.000000000000000000e+00
-1.931235119739804773e-19	6.447013973042092783e-02	0.000000000000000000e+00
9.999999999980591905e-08	2.396292044969061119e-01	9.998991530719220089e-01
1.999999999998049616e-07	4.147882692637047120e-01	9.997946446873902104e-01
2.999999999998040042e-07	5.899473340305032565e-01	9.996864755926647694e-01
3.999999999998030467e-07	7.651063987973018010e-01	9.995746465473732689e-01
4.999999999998020893e-07	9.402654635641003456e-01	9.994591583245057143e-01
5.999999999998011319e-07	9.492550816915287237e-01	9.993400117104127567e-01
6.999999999998001744e-07	9.582446998186305853e-01	9.992172075047993651e-01
7.999999999997992170e-07	9.672343179457323359e-01	9.990907465207216065e-01
8.999999999997982596e-07	9.762239360728341975e-01	9.989606295845815387e-01
9.999999999997973021e-07	9.852135541999360591e-01	9.988268575361234358e-01
1.099999999999796345e-06	9.813261517666205247e-01	9.986894312284305686e-01
1.199999999999795387e-06	9.774387493332791221e-01	9.985483515279177658e-01
1.299999999999794430e-06	9.735513468999378306e-01	9.984036193143296378e-01
1.399999999999793472e-06	9.696639444665965391e-01	9.982552354807346928e-01
1.499999999999792515e-06	9.657765420332551365e-01	9.981032009335212285e-01
1.599999999999791557e-06	9.672343179457473239e-01	9.979475165923924473e-01
1.699999999999790600e-06	9.686920938582502805e-01	9.977881833903620157e-01
1.799999999999789643e-06	9.701498697707532370e-01	9.976252022737485126e-01
1.899999999999788685e-06	9.716076456832563046e-01	9.974585742021724322e-01
1.999999999999787728e-06	9.730654215957592612e-01	9.972883001485489673e-01
2.099999999999786770e-06	9.745231975082623288e-01	9.971143810990852341e-01
2.199999999999785813e-06	9.759809734207652854e-01	9.969368180532743873e-01
2.299999999999784855e-06	9.774387493332683530e-01	9.967556120238895145e-01
2.399999999999783898e-06	9.788965252457714206e-01	9.965707640369815268e-01
2.499999999999782941e-06	9.803543011582743771e-01	9.963822751318710536e-01
2.599999999999781983e-06	9.796254132020274508e-01	9.961901463611452234e-01
2.699999999999781026e-06	9.788965252457759725e-01	9.959943787906512247e-01
2.799999999999780068e-06	9.781676372895244942e-01	9.957949734994928637e-01
2.899999999999779111e-06	9.774387493332729049e-01	9.955919315800226821e-01
2.999999999999778153e-06	9.767098613770214266e-01	9.953852541378387375e-01
3.099999999999777196e-06	9.767098613770198723e-01	9.951749422917793853e-01
3.199999999999776238e-06	9.767098613770198723e-01	9.949609971739155068e-01
3.299999999999775281e-06	9.767098613770198723e-01	9.947434199295476231e-01
3.399999999999774324e-06	9.767098613770198723e-01	9.945222117171992338e-01
3.499999999999773366e-06	9.767098613770198723e-01	9.942973737086108210e-01
3.599999999999772409e-06	9.781676372895197202e-01	9.940689070887352985e-01
3.699999999999771451e-06	9.796254132020227878e-01	9.938368130557320157e-01
3.799999999999770494e-06	9.810831891145257444e-01	9.936010928209604298e-01
3.899999999999769536e-06	9.825409650270288120e-01	9.933617476089744436e-01
3.999999999999768579e-06	9.839987409395317686e-01	9.931187786575180754e-01
4.099999999999767622e-06	9.839987409395349882e-01	9.928721872175173546e-01
4.199999999999766664e-06	9.839987409395349882e-01	9.926219745530763250e-01
4.299999999999765707e-06	9.839987409395349882e-01	9.923681419414696059e-01
4.399999999999764749e-06	9.839987409395349882e-01	9.921106906731379516e-01
4.499999999999763792e-06	9.839987409395349882e-01	9.918496220516810347e-01
4.599999999999762834e-06	9.825409650270354733e-01	9.915849373938512290e-01
4.699999999999761877e-06	9.810831891145324057e-01	9.913166380295481694e-01
4.799999999999760919e-06	9.796254132020294492e-01	9.910447253018132008e-01
4.899999999999759962e-06	9.781676372895263816e-01	9.907692005668211621e-01
4.999999999999759005e-06	9.767098613770234250e-01	9.904900651938758349e-01
5.099999999999758047e-06	9.767098613770198723e-01	9.902073205654023935e-01
5.199999999999757090e-06	9.767098613770198723e-01	9.899209680769422981e-01
5.299999999999756132e-06	9.767098613770198723e-01	9.896310091371458562e-01
5.399999999999755175e-06	9.767098613770198723e-01	9.893374451677665604e-01
5.499999999999754217e-06	9.767098613770198723e-01	9.890402776036537613e-01
5.599999999999753260e-06	9.767098613770198723e-01	9.887395078927463388e-01
5.699999999999752303e-06	9.767098613770198723e-01	9.884351374960661518e-01
5.799999999999751345e-06	9.767098613770198723e-01	9.881271678877122655e-01
5.899999999999750388e-06	9.767098613770198723e-01	9.878156005548520691e-01
5.999999999999749430e-06	9.767098613770198723e-01	9.875004369977175012e-01
6.099999999999748473e-06	9.767098613770198723e-01	9.871816787295951690e-01
6.199999999999747515e-06	9.767098613770198723e-01	9.868593272768215741e-01
6.299999999999746558e-06	9.767098613770198723e-01	9.865333841787757851e-01
6.399999999999745601e-06	9.767098613770198723e-01	9.862038509878716663e-01
6.499999999999744643e-06	9.767098613770198723e-01	9.858707292695525481e-01
6.599999999999743686e-06	9.759809734207701704e-01	9.855340206022820126e-01
6.699999999999742728e-06	9.752520854645186921e-01	9.851937265775383423e-01
6.799999999999741771e-06	9.745231975082671028e-01	9.848498487998078588e-01
6.899999999999740813e-06	9.737943095520156245e-01	9.845023888865754857e-01
6.999999999999739856e-06	9.730654215957641462e-01	9.841513484683197532e-01
7.099999999999738898e-06	9.737943095520119607e-01	9.837967291885050258e-01
7.199999999999737941e-06	9.745231975082634390e-01	9.834385327035728430e-01
7.299999999999736984e-06	9.752520854645149173e-01	9.830767606829360350e-01
7.399999999999736026e-06	9.759809734207665066e-01	9.827114148089712842e-01
7.499999999999735069e-06	9.767098613770179849e-01	9.823424967770106875e-01
7.599999999999734111e-06	9.759809734207702814e-01	9.819700082953347620e-01
7.699999999999733154e-06	9.752520854645186921e-01	9.815939510851651173e-01
7.799999999999732196e-06	9.745231975082672138e-01	9.812143268806565732e-01
7.899999999999731239e-06	9.737943095520156245e-01	9.808311374288901652e-01
7.999999999999730282e-06	9.730654215957641462e-01	9.804443844898631522e-01
8.099999999999729324e-06	9.716076456832630770e-01	9.800540698364850201e-01
8.199999999999728367e-06	9.701498697707601204e-01	9.796601952545667125e-01
8.299999999999727409e-06	9.686920938582570528e-01	9.792627625428133031e-01
8.399999999999726452e-06	9.672343179457540963e-01	9.788617735128174457e-01
8.499999999999725494e-06	9.657765420332511397e-01	9.784572299890501590e-01
8.599999999999724537e-06	9.657765420332472539e-01	9.780491338088530551e-01
8.699999999999723579e-06	9.657765420332472539e-01	9.776374868224306791e-01
8.799999999999722622e-06	9.657765420332472539e-01	9.772222908928426266e-01
8.899999999999721665e-06	9.657765420332472539e-01	9.768035478959947726e-01
8.999999999999720707e-06	9.657765420332472539e-01	9.763812597206309452e-01
9.099999999999719750e-06	9.657765420332472539e-01	9.759554282683260418e-01
9.199999999999718792e-06	9.657765420332472539e-01	9.755260554534764816e-01
9.299999999999717835e-06	9.657765420332472539e-01	9.750931432032926560e-01
9.399999999999716877e-06	9.657765420332472539e-01	9.746566934577897134e-01
9.499999999999715920e-06	9.657765420332472539e-01	9.742167081697802322e-01
9.599999999999714963e-06	9.657765420332472539e-01	9.737731893048647835e-01
9.699999999999714005e-06	9.657765420332472539e-01	9.733261388414247151e-01
9.799999999999713048e-06	9.657765420332472539e-01	9.728755587706123809e-01
9.899999999999712090e-06	9.657765420332472539e-01	9.724214510963429259e-01
9.999999999999711133e-06	9.657765420332472539e-01	9.719638178352861813e-01
1.009999999999971018e-05	9.657765420332472539e-01	9.715026610168573384e-01
1.019999999999970922e-05	9.657765420332472539e-01	9.710379826832082895e-01
1.029999999999970826e-05	9.657765420332472539e-01	9.705697848892194113e-01
1.039999999999970730e-05	9.657765420332472539e-01	9.700980697024906840e-01
1.049999999999970635e-05	9.657765420332472539e-01	9.696228392033315879e-01
1.059999999999970539e-05	9.650476540769978850e-01	9.691440954847539979e-01
1.069999999999970104e-05	9.643187661207464068e-01	9.686618406524626357e-01
1.079999999999970347e-05	9.635898781644949285e-01	9.681760768248449667e-01
1.089999999999970590e-05	9.628609902082433392e-01	9.676868061329640947e-01
1.099999999999970156e-05	9.621321022519918609e-01	9.671940307205481036e-01
1.109999999999969721e-05	9.614032142957403826e-01	9.666977527439812867e-01
1.119999999999969964e-05	9.606743263394889043e-01	9.661979743722955982e-01
1.129999999999970207e-05	9.599454383832374260e-01	9.656946977871612159e-01
1.139999999999969773e-05	9.592165504269859477e-01	9.651879251828764383e-01
1.149999999999969338e-05	9.584876624707344694e-01	9.646776587663596914e-01
1.159999999999969581e-05	9.577587745144828801e-01	9.641639007571388698e-01
1.169999999999969824e-05	9.570298865582314018e-01	9.636466533873430107e-01
1.179999999999969390e-05	9.563009986019799236e-01	9.631259189016923017e-01
1.189999999999968955e-05	9.555721106457283343e-01	9.626016995574889767e-01
1.199999999999969198e-05	9.548432226894768560e-01	9.620739976246069913e-01
1.209999999999969441e-05	9.548432226894746355e-01	9.615428153854836957e-01
1.219999999999969007e-05	9.548432226894746355e-01	9.610081551351083995e-01
1.229999999999968572e-05	9.548432226894746355e-01	9.604700191810149335e-01
1.239999999999968815e-05	9.548432226894746355e-01	9.599284098432699919e-01
1.249999999999969058e-05	9.548432226894746355e-01	9.593833294544646950e-01
1.259999999999968624e-05	9.548432226894746355e-01	9.588347803597037089e-01
1.269999999999968189e-05	9.548432226894746355e-01	9.582827649165963635e-01
1.279999999999968432e-05	9.548432226894746355e-01	9.577272854952461056e-01
1.289999999999968676e-05	9.548432226894746355e-01	9.571683444782413952e-01
1.299999999999968241e-05	9.548432226894746355e-01	9.566059442606439367e-01
1.309999999999967806e-05	9.526565588207269730e-01	9.560400872499814628e-01
1.319999999999968049e-05	9.504698949519723161e-01	9.554707758662337458e-01
1.329999999999968293e-05	9.482832310832176592e-01	9.548980125418274900e-01
1.339999999999967858e-05	9.460965672144632244e-01	9.543217997216209003e-01
1.349999999999967423e-05	9.439099033457087895e-01	9.537421398628981306e-01
1.359999999999967667e-05	9.439099033457019061e-01	9.531590354353552952e-01
1.369999999999967910e-05	9.439099033457019061e-01	9.525724889210925861e-01
1.379999999999967475e-05	9.439099033457019061e-01	9.519825028146032819e-01
1.389999999999967040e-05	9.439099033457019061e-01	9.513890796227624236e-01
1.399999999999967284e-05	9.439099033457019061e-01	9.507922218648182655e-01
1.409999999999967527e-05	9.439099033457019061e-01	9.501919320723795082e-01
1.419999999999967092e-05	9.439099033457019061e-01	9.495882127894070823e-01
1.429999999999966657e-05	9.439099033457019061e-01	9.489810665722014926e-01
1.439999999999966901e-05	9.439099033457019061e-01	9.483704959893942688e-01
1.449999999999967144e-05	9.439099033457019061e-01	9.477565036219353090e-01
1.459999999999966709e-05	9.431810153894528703e-01	9.471390920630832211e-01
1.469999999999966275e-05	9.424521274332013920e-01	9.465182639183955526e-01
1.479999999999966518e-05	9.417232394769499138e-01	9.458940218057150240e-01
1.489999999999966761e-05	9.409943515206984355e-01	9.452663683551626450e-01
1.499999999999966326e-05	9.402654635644469572e-01	9.446353062091233932e-01
1.509999999999965892e-05	9.388076876519464431e-01	9.440008380222372208e-01
1.519999999999966135e-05	9.373499117394434865e-01	9.433629664613873977e-01
1.529999999999966378e-05	9.358921358269404189e-01	9.427216942056902971e-01
1.539999999999965943e-05	9.344343599144375734e-01	9.420770239464828499e-01
1.549999999999965509e-05	9.329765840019346168e-01	9.414289583873129974e-01
1.559999999999965752e-05	9.329765840019296208e-01	9.407775002439274781e-01
1.569999999999965995e-05	9.329765840019296208e-01	9.401226522442613920e-01
1.579999999999965560e-05	9.329765840019296208e-01	9.394644171284264322e-01
1.589999999999965126e-05	9.329765840019296208e-01	9.388027976486997828e-01
1.599999999999965369e-05	9.329765840019296208e-01	9.381377965695134602e-01
1.609999999999965612e-05	9.329765840019296208e-01	9.374694166674415463e-01
1.619999999999965177e-05	9.329765840019296208e-01	9.367976607311904180e-01
1.629999999999964743e-05	9.329765840019296208e-01	9.361225315615858689e-01
1.639999999999964986e-05	9.329765840019296208e-01	9.354440319715618957e-01
1.649999999999965229e-05	9.329765840019296208e-01	9.347621647861508176e-01
1.659999999999964794e-05	9.315188080894316602e-01	9.340769328424698426e-01
1.669999999999964360e-05	9.300610321769285926e-01	9.333883389897094096e-01
1.679999999999964603e-05	9.286032562644255250e-01	9.326963860891224201e-01
1.689999999999964846e-05	9.271454803519224575e-01	9.320010770140132461e-01
1.699999999999964411e-05	9.256877044394195009e-01	9.313024146497239641e-01
1.709999999999963977e-05	9.249588164831654691e-01	9.306004018936235855e-01
1.719999999999964220e-05	9.242299285269139908e-01	9.298950416550970655e-01
1.729999999999964463e-05	9.235010405706624015e-01	9.291863368555318692e-01
1.739999999999964028e-05	9.227721526144109232e-01	9.284742904283069809e-01
1.749999999999963594e-05	9.220432646581594449e-01	9.277589053187810242e-01
1.759999999999963837e-05	9.220432646581568914e-01	9.270401844842801609e-01
1.769999999999964080e-05	9.220432646581568914e-01	9.263181308940852121e-01
1.779999999999963645e-05	9.220432646581568914e-01	9.255927475294207785e-01
1.789999999999963211e-05	9.220432646581568914e-01	9.248640373834424722e-01
1.799999999999963454e-05	9.220432646581568914e-01	9.241320034612245937e-01
